entity_id,state,last_changed
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T03:58:58.382Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-14T03:59:28.371Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T03:59:58.331Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-14T04:00:00.047Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T04:00:28.350Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T04:01:39.007Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T04:01:58.320Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T05:15:09.040Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T05:15:28.493Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T08:00:21.018Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T08:00:40.513Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T08:03:51.007Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T08:04:10.908Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T09:46:03.996Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T09:46:23.264Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T10:03:05.992Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T10:03:25.335Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T10:04:36.002Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T10:04:55.482Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T10:47:08.995Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T10:47:28.227Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T10:53:58.258Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T10:54:28.217Z
sensor.heating_curve_optimizer_heating_curve_offset,2.0,2025-12-14T11:00:28.257Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T11:00:28.258Z
sensor.heating_curve_optimizer_heating_curve_offset,2.0,2025-12-14T11:00:28.275Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T11:00:28.296Z
sensor.heating_curve_optimizer_heating_curve_offset,2.0,2025-12-14T11:00:58.322Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T11:01:28.279Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T12:00:29.475Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T12:00:29.507Z
